parcel_id,hub_id,date,origin_zone,destination_zone,service_type,seller_type,parcel_size_band,parcel_weight_band,promised_delivery_days,actual_delivery_days,delivery_outcome,failure_reason,attempt_count,is_redelivery,was_late,customer_contact_made,priority_flag,peak_day_flag
P0000164,HUB_A_NORTH,2026-04-04,River,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000165,HUB_A_NORTH,2026-04-04,West,East,express,marketplace,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000166,HUB_A_NORTH,2026-04-04,South,Remote,economy,marketplace,M,0-1kg,3,3,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000167,HUB_A_NORTH,2026-04-04,Metro,West,express,direct_seller,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000168,HUB_A_NORTH,2026-04-04,North,North,express,small_business,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000169,HUB_A_NORTH,2026-04-04,West,River,standard,direct_seller,XL,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000170,HUB_A_NORTH,2026-04-04,River,South,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000171,HUB_A_NORTH,2026-04-04,West,East,standard,small_business,M,3-5kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0000172,HUB_A_NORTH,2026-04-04,South,North,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000173,HUB_A_NORTH,2026-04-04,West,North,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000174,HUB_A_NORTH,2026-04-04,River,South,express,marketplace,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000175,HUB_A_NORTH,2026-04-04,Metro,North,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000176,HUB_A_NORTH,2026-04-04,West,River,economy,marketplace,XS,1-3kg,3,3,failed,rider capacity,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0000177,HUB_A_NORTH,2026-04-04,Metro,Metro,express,marketplace,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000178,HUB_A_NORTH,2026-04-04,North,East,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000179,HUB_A_NORTH,2026-04-05,South,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000180,HUB_A_NORTH,2026-04-05,East,East,express,marketplace,S,10kg+,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000181,HUB_A_NORTH,2026-04-05,North,South,standard,direct_seller,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000182,HUB_A_NORTH,2026-04-05,East,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000183,HUB_A_NORTH,2026-04-05,East,Remote,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000184,HUB_A_NORTH,2026-04-05,South,West,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000185,HUB_A_NORTH,2026-04-05,River,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000186,HUB_A_NORTH,2026-04-05,North,East,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000187,HUB_A_NORTH,2026-04-05,West,Remote,express,marketplace,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000188,HUB_A_NORTH,2026-04-05,North,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000189,HUB_A_NORTH,2026-04-05,River,Metro,standard,direct_seller,S,10kg+,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0000190,HUB_A_NORTH,2026-04-05,East,East,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0000191,HUB_A_NORTH,2026-04-05,South,East,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000192,HUB_A_NORTH,2026-04-05,Metro,East,economy,marketplace,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000193,HUB_A_NORTH,2026-04-05,West,Metro,express,enterprise,XS,3-5kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,FALSE
P0000194,HUB_A_NORTH,2026-04-05,North,Metro,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0000195,HUB_A_NORTH,2026-04-05,Metro,Metro,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000196,HUB_A_NORTH,2026-04-05,North,River,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000197,HUB_A_NORTH,2026-04-05,North,South,standard,small_business,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000198,HUB_A_NORTH,2026-04-05,East,Metro,economy,direct_seller,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000199,HUB_A_NORTH,2026-04-05,West,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000200,HUB_A_NORTH,2026-04-05,North,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000201,HUB_A_NORTH,2026-04-05,West,Metro,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000202,HUB_A_NORTH,2026-04-05,East,South,economy,small_business,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000203,HUB_A_NORTH,2026-04-05,South,East,economy,direct_seller,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000204,HUB_A_NORTH,2026-04-05,North,East,standard,marketplace,XS,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000205,HUB_A_NORTH,2026-04-05,North,East,economy,marketplace,XL,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000206,HUB_A_NORTH,2026-04-05,Metro,East,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000207,HUB_A_NORTH,2026-04-05,North,East,economy,direct_seller,L,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000208,HUB_A_NORTH,2026-04-05,River,Metro,economy,marketplace,M,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000209,HUB_A_NORTH,2026-04-05,East,East,express,direct_seller,L,1-3kg,1,2,failed,customer not available,3,TRUE,FALSE,TRUE,TRUE,FALSE
P0000210,HUB_A_NORTH,2026-04-05,West,East,standard,marketplace,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000211,HUB_A_NORTH,2026-04-05,West,Metro,standard,enterprise,S,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0000212,HUB_A_NORTH,2026-04-05,West,Metro,standard,small_business,M,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000213,HUB_A_NORTH,2026-04-05,South,North,express,direct_seller,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0000214,HUB_A_NORTH,2026-04-05,North,East,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000215,HUB_A_NORTH,2026-04-05,North,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000216,HUB_A_NORTH,2026-04-05,River,East,express,small_business,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0000217,HUB_A_NORTH,2026-04-06,South,South,economy,direct_seller,M,1-3kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0000218,HUB_A_NORTH,2026-04-06,East,East,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000219,HUB_A_NORTH,2026-04-06,East,Metro,standard,marketplace,XS,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000220,HUB_A_NORTH,2026-04-06,East,West,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000221,HUB_A_NORTH,2026-04-06,North,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000222,HUB_A_NORTH,2026-04-06,East,River,express,small_business,L,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000223,HUB_A_NORTH,2026-04-06,East,Remote,express,marketplace,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0000224,HUB_A_NORTH,2026-04-06,Metro,South,express,marketplace,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000225,HUB_A_NORTH,2026-04-06,North,River,standard,marketplace,S,5-10kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0000226,HUB_A_NORTH,2026-04-06,East,West,standard,direct_seller,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000227,HUB_A_NORTH,2026-04-06,River,West,express,direct_seller,L,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000228,HUB_A_NORTH,2026-04-06,East,East,standard,small_business,L,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000229,HUB_A_NORTH,2026-04-06,River,East,economy,small_business,XS,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000230,HUB_A_NORTH,2026-04-06,Metro,East,express,marketplace,M,1-3kg,1,3,failed,customer not available,3,TRUE,TRUE,TRUE,TRUE,TRUE
P0000231,HUB_A_NORTH,2026-04-06,South,North,express,enterprise,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000232,HUB_A_NORTH,2026-04-06,River,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000233,HUB_A_NORTH,2026-04-06,North,Remote,express,small_business,M,5-10kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000234,HUB_A_NORTH,2026-04-06,West,North,standard,direct_seller,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000235,HUB_A_NORTH,2026-04-06,South,Remote,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000236,HUB_A_NORTH,2026-04-06,North,River,express,small_business,XS,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000237,HUB_A_NORTH,2026-04-06,East,West,standard,marketplace,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000238,HUB_A_NORTH,2026-04-06,East,East,economy,marketplace,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000239,HUB_A_NORTH,2026-04-06,South,East,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000240,HUB_A_NORTH,2026-04-06,South,River,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000241,HUB_A_NORTH,2026-04-06,North,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000242,HUB_A_NORTH,2026-04-06,East,South,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000243,HUB_A_NORTH,2026-04-06,River,West,economy,direct_seller,L,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000244,HUB_A_NORTH,2026-04-06,North,Metro,express,small_business,M,1-3kg,1,2,delivered_late,,2,TRUE,TRUE,TRUE,TRUE,TRUE
P0000245,HUB_A_NORTH,2026-04-06,West,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000246,HUB_A_NORTH,2026-04-06,River,Metro,express,marketplace,S,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000247,HUB_A_NORTH,2026-04-06,River,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000248,HUB_A_NORTH,2026-04-06,West,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000249,HUB_A_NORTH,2026-04-06,North,North,standard,enterprise,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000250,HUB_A_NORTH,2026-04-06,Metro,North,express,small_business,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000251,HUB_A_NORTH,2026-04-06,West,South,economy,small_business,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000252,HUB_A_NORTH,2026-04-06,East,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000253,HUB_A_NORTH,2026-04-06,Metro,River,standard,enterprise,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000254,HUB_A_NORTH,2026-04-06,North,Metro,economy,marketplace,M,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000255,HUB_A_NORTH,2026-04-06,South,South,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000256,HUB_A_NORTH,2026-04-06,North,South,standard,small_business,L,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000257,HUB_A_NORTH,2026-04-06,North,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000258,HUB_A_NORTH,2026-04-06,River,Metro,standard,enterprise,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000259,HUB_A_NORTH,2026-04-06,South,Metro,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000260,HUB_A_NORTH,2026-04-06,West,East,standard,marketplace,XL,0-1kg,2,2,failed,customer not available,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000261,HUB_A_NORTH,2026-04-06,South,South,standard,small_business,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000262,HUB_A_NORTH,2026-04-06,Metro,East,standard,marketplace,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000263,HUB_A_NORTH,2026-04-06,North,East,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000264,HUB_A_NORTH,2026-04-06,Metro,North,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000265,HUB_A_NORTH,2026-04-06,North,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000266,HUB_A_NORTH,2026-04-06,East,River,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000267,HUB_A_NORTH,2026-04-06,East,North,express,direct_seller,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000268,HUB_A_NORTH,2026-04-07,River,Metro,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000269,HUB_A_NORTH,2026-04-07,North,River,standard,small_business,XS,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000270,HUB_A_NORTH,2026-04-07,Metro,North,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000271,HUB_A_NORTH,2026-04-07,River,West,express,enterprise,XS,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0000272,HUB_A_NORTH,2026-04-07,West,East,express,marketplace,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000273,HUB_A_NORTH,2026-04-07,South,Metro,standard,marketplace,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000274,HUB_A_NORTH,2026-04-07,North,Metro,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0000275,HUB_A_NORTH,2026-04-07,River,River,standard,direct_seller,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000276,HUB_A_NORTH,2026-04-07,East,South,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000277,HUB_A_NORTH,2026-04-07,South,North,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000278,HUB_A_NORTH,2026-04-07,Metro,Metro,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000279,HUB_A_NORTH,2026-04-07,River,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000280,HUB_A_NORTH,2026-04-07,North,Metro,standard,direct_seller,L,3-5kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,TRUE
P0000281,HUB_A_NORTH,2026-04-07,North,Metro,express,small_business,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000282,HUB_A_NORTH,2026-04-07,South,West,express,enterprise,XS,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000283,HUB_A_NORTH,2026-04-07,South,River,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000284,HUB_A_NORTH,2026-04-07,North,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000285,HUB_A_NORTH,2026-04-07,East,North,standard,marketplace,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000286,HUB_A_NORTH,2026-04-07,River,North,express,marketplace,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000287,HUB_A_NORTH,2026-04-07,Metro,Remote,standard,marketplace,XL,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0000288,HUB_A_NORTH,2026-04-07,North,West,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000289,HUB_A_NORTH,2026-04-07,Metro,Metro,economy,small_business,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000290,HUB_A_NORTH,2026-04-07,North,West,standard,small_business,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000291,HUB_A_NORTH,2026-04-07,South,South,standard,small_business,M,5-10kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000292,HUB_A_NORTH,2026-04-07,North,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000293,HUB_A_NORTH,2026-04-07,South,South,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000294,HUB_A_NORTH,2026-04-07,South,River,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000295,HUB_A_NORTH,2026-04-07,South,Metro,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000296,HUB_A_NORTH,2026-04-07,East,Metro,express,small_business,M,3-5kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0000297,HUB_A_NORTH,2026-04-07,South,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000298,HUB_A_NORTH,2026-04-07,South,North,standard,enterprise,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000299,HUB_A_NORTH,2026-04-07,River,West,express,marketplace,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000300,HUB_A_NORTH,2026-04-07,South,River,economy,direct_seller,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000301,HUB_A_NORTH,2026-04-07,North,East,standard,direct_seller,M,1-3kg,2,3,failed,weather/disruption,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0000302,HUB_A_NORTH,2026-04-07,South,River,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000303,HUB_A_NORTH,2026-04-07,South,Metro,economy,marketplace,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000304,HUB_A_NORTH,2026-04-07,Metro,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000305,HUB_A_NORTH,2026-04-07,South,East,standard,marketplace,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000306,HUB_A_NORTH,2026-04-07,East,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000307,HUB_A_NORTH,2026-04-07,North,East,economy,small_business,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000308,HUB_A_NORTH,2026-04-07,Metro,Metro,standard,enterprise,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000309,HUB_A_NORTH,2026-04-07,River,Metro,express,enterprise,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000310,HUB_A_NORTH,2026-04-07,River,Metro,standard,marketplace,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000311,HUB_A_NORTH,2026-04-07,East,Metro,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000312,HUB_A_NORTH,2026-04-07,North,West,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000313,HUB_A_NORTH,2026-04-07,East,South,economy,direct_seller,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000314,HUB_A_NORTH,2026-04-07,East,Metro,economy,direct_seller,S,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000315,HUB_A_NORTH,2026-04-07,East,North,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000316,HUB_A_NORTH,2026-04-07,River,River,standard,marketplace,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000317,HUB_A_NORTH,2026-04-07,North,Remote,express,enterprise,M,10kg+,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0000318,HUB_A_NORTH,2026-04-07,River,River,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000319,HUB_A_NORTH,2026-04-07,South,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000320,HUB_A_NORTH,2026-04-07,North,Metro,economy,marketplace,XS,3-5kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000321,HUB_A_NORTH,2026-04-07,West,Metro,economy,marketplace,L,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000322,HUB_A_NORTH,2026-04-07,South,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000323,HUB_A_NORTH,2026-04-07,East,Metro,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000324,HUB_A_NORTH,2026-04-07,Metro,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000325,HUB_A_NORTH,2026-04-07,Metro,West,economy,small_business,XS,5-10kg,3,3,failed,routing delay,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000326,HUB_A_NORTH,2026-04-08,South,Metro,standard,enterprise,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0000327,HUB_A_NORTH,2026-04-08,East,South,express,enterprise,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0000328,HUB_A_NORTH,2026-04-08,Metro,South,express,small_business,L,1-3kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,FALSE
